"cell_features","use_landmark_genes","dense","dense_feature_layers","batch_size","residual","activation","optimizer","learning_rate","reduce_lr","warmup_lr","epochs","clipnorm","clipvalue","decay","epsilon","rho","momentum","nesterov","beta_1","beta_2"
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",32,FALSE,"sigmoid","adam",0.081791128213628,TRUE,FALSE,495,0.252800399769688,3.7421110564648,7.96323359357659,1e-14,4.66540605273136,6.23406905338634,TRUE,4.87637904522591,0.525042670222029
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"relu","sgd",0.0546291879850524,FALSE,FALSE,400,7.07027759811663,2.49182775970013,9.72653180440306,1e-06,3.18811459286632,0.639995933008613,TRUE,3.90261471577052,4.51361422990704
"expression",1,"1000","1000 1000 1000 1000",512,TRUE,"tanh","rmsprop",0.0842962098219348,TRUE,FALSE,358,4.70342749781945,8.38683706137317,8.6762642376544,1e-08,1.04798779787992,4.77538870332413,TRUE,3.5277187970236,0.340277395669976
"expression",1,"1000 1000 1000","1000 1000 1000",1024,FALSE,"relu","adam",0.0901584309034342,FALSE,FALSE,339,4.42625790553029,7.35063310187071,9.42349567316589,1e-08,5.83873334859825,2.57905197285116,FALSE,8.02041375036753,1.73736755056779
"mirna",1,"1000 1000 1000","1000 1000 1000 1000",32,TRUE,"sigmoid","adam",0.0346998852654873,FALSE,TRUE,262,4.46634848551697,9.2611461515046,0.502725205390016,1e-10,1.91392799006806,1.96125813250663,FALSE,8.93032789134343,1.98743706414687
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",128,FALSE,"relu","sgd",0.0131298355417682,FALSE,TRUE,470,3.71158640428522,7.52379913273988,1.6752958056971,1e-12,5.97309350968487,9.3904953525844,TRUE,9.7106935575887,7.97906207962678
"expression",1,"1000 1000","1000 1000 1000 1000",128,FALSE,"sigmoid","rmsprop",0.0358349275076377,TRUE,FALSE,490,7.07978571736898,7.817311199024,4.84104080595076,1e-14,2.46916875658173,7.30817898402223,TRUE,9.68933763956423,7.00327120151579
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",1024,FALSE,"sigmoid","rmsprop",0.0389082980649238,TRUE,FALSE,301,4.95508085145483,4.91144701915954,8.32519870251068,1e-12,2.21390436088794,2.27833470430109,FALSE,2.35273158625744,1.02147733524172
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",32,FALSE,"sigmoid","sgd",0.0260311984329994,FALSE,TRUE,317,6.61527084370355,5.44484243811667,5.82944032523083,1e-14,0.555840641396844,3.03386040415382,FALSE,1.9038286754228,6.23511208765362
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",1024,FALSE,"relu","adam",0.0670354037689706,TRUE,FALSE,281,6.53965732440643,7.88372913013578,7.74135842052056,1e-08,3.75344292598226,8.92281602375209,FALSE,0.37530312683593,4.2969426156613
"mirna",1,"1000","1000 1000 1000 1000",32,TRUE,"tanh","rmsprop",0.0158048398228154,FALSE,FALSE,141,4.30573944459304,3.420696380895,0.269654874765547,1e-08,5.44938429200578,7.39650227601058,TRUE,6.40206908689145,6.66143305404517
"mirna",1,"1000 1000 1000","1000 1000 1000",32,FALSE,"sigmoid","sgd",0.0136935746083508,FALSE,FALSE,488,5.29641156935483,2.58115997655414,8.8693873465294,1e-08,5.90497612156793,9.47505374549772,FALSE,4.52941829778013,2.09623911538739
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",1024,TRUE,"relu","adam",0.00736626462322462,FALSE,FALSE,129,8.21304779601522,9.18700489704566,0.147959041527938,1e-06,1.22053668157525,0.70254779352108,FALSE,9.13084369055404,6.68556321332571
"expression",1,"1000 1000","1000",64,FALSE,"tanh","sgd",0.0976722977754606,TRUE,TRUE,360,4.22824992245115,0.770518387883413,8.51391043835785,1e-14,8.03325627963159,2.97763671837747,TRUE,6.20154993363995,6.07043184907169
"mirna",1,"1000 1000","1000 1000 1000 1000 1000",1024,FALSE,"relu","rmsprop",0.0443124436793781,TRUE,FALSE,355,5.15780145678636,7.0681367794263,1.85952836652985,1e-14,7.94856630483232,5.3660315987072,TRUE,0.697860265846757,7.365359501622
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","rmsprop",0.031365950820855,FALSE,TRUE,279,0.787572103008183,6.25030320368046,5.02830888709053,1e-08,8.84448595941915,4.11685975967441,TRUE,3.27398721364754,8.39996231476253
"expression",1,"1000 1000","1000 1000 1000",64,FALSE,"tanh","sgd",0.0304974808308159,FALSE,TRUE,488,2.49067200378209,3.63312772521902,3.67164639464929,1e-10,8.52732649484368,7.71399111016304,TRUE,5.86164997362244,3.05068599786573
"expression",1,"1000","1000 1000 1000 1000 1000",64,FALSE,"sigmoid","sgd",0.0841801262235912,TRUE,TRUE,151,3.6639303719892,2.72187840270072,9.86045693852357,1e-14,9.20707116305008,6.48423900305526,TRUE,2.76715231729533,5.19297734584555
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",1024,FALSE,"sigmoid","adam",0.0783939095778375,FALSE,FALSE,499,4.01019947385097,6.73286969449287,6.97289819676429,1e-10,3.83909306896011,5.36277657340514,TRUE,4.4526563847162,0.112553784889871
"expression",1,"1000 1000 1000","1000 1000",1024,TRUE,"relu","adam",0.0117471722902005,FALSE,FALSE,453,1.50997876402619,4.35506950927502,0.866560132906307,1e-08,0.957080657533907,8.95299467450124,TRUE,9.77586347438552,0.664733957850377
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",256,TRUE,"tanh","adam",0.0457823776492962,FALSE,FALSE,116,3.57313180746217,1.42397816885876,8.69004893154255,1e-10,7.66879699882766,1.83363366840407,FALSE,5.5937795834938,9.09710837962865
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",32,FALSE,"relu","sgd",0.0566558435733165,FALSE,TRUE,448,1.78480830179997,9.10996584330178,6.00646553301252,1e-08,7.16551141361362,3.87710802032845,FALSE,7.76159720865177,7.08185961169626
"expression",1,"1000 1000","1000 1000 1000",128,TRUE,"tanh","sgd",0.0990401150890651,TRUE,TRUE,162,0.407381153305139,9.61567706529969,7.79207293672138,1e-12,7.2270075853072,7.63244465681375,TRUE,3.86747020699851,8.13487235977972
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",1024,FALSE,"sigmoid","sgd",0.0503758855999207,TRUE,TRUE,293,1.80478803223667,1.49759989909141,9.48856444914127,1e-14,3.72208244165694,3.16684547094861,TRUE,9.39335162689322,2.40663904214305
"expression",1,"1000 1000","1000 1000 1000 1000 1000",1024,TRUE,"tanh","adam",0.0564367640450451,TRUE,TRUE,464,5.17166159628289,5.41182156073723,4.32114508577506,1e-14,7.97237700133248,6.73498274623649,TRUE,5.48569908880318,1.69078886318013
"expression",1,"1000 1000 1000","1000 1000 1000 1000",256,TRUE,"tanh","sgd",0.0963682088151659,TRUE,TRUE,377,7.42434423884117,7.44993808684532,9.68307557921507,1e-08,5.41318020263926,4.82188403384294,FALSE,4.16793015129807,9.65482962356718
"mirna",1,"1000 1000 1000","1000",128,TRUE,"relu","rmsprop",0.0831075515797709,FALSE,TRUE,227,2.88339508625684,5.16680535103436,7.8670761700091,1e-12,9.61121969657924,9.16313094151206,TRUE,1.27702674124628,3.67215607826011
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",64,FALSE,"relu","rmsprop",0.0551491505056153,TRUE,TRUE,146,7.82641183789453,4.04275265366512,6.33021890796255,1e-10,2.32333774180514,0.94792689430411,TRUE,4.34745063206635,2.59429428824552
"expression",1,"1000 1000","1000",1024,FALSE,"sigmoid","rmsprop",0.0426251566849049,FALSE,TRUE,300,5.65480582152614,1.6331179931747,6.18112012857804,1e-10,4.13051103040987,6.61039798210491,FALSE,5.80628090240758,8.43059844058421
"expression",1,"1000","1000",1024,FALSE,"relu","rmsprop",0.060416031049494,TRUE,TRUE,198,2.99326887569151,7.51898108967496,9.50843532219413,1e-08,5.1002286673502,7.77952473921934,TRUE,2.17794911765537,1.6586934179108
"mirna",1,"1000 1000","1000",32,TRUE,"relu","rmsprop",0.0662671303937995,TRUE,FALSE,451,1.92704319182017,6.72308342233714,8.46614484314457,1e-10,2.18774430460822,5.65878809923888,FALSE,9.47859439329692,5.26665944554652
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",512,FALSE,"tanh","sgd",0.0846816210093127,TRUE,FALSE,140,3.42340511216998,4.68368534464602,7.88723210530472,1e-14,6.73786819777921,4.67785652461811,TRUE,7.67198405555411,2.71195921834519
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",64,FALSE,"relu","sgd",0.037331002851891,FALSE,TRUE,247,2.95284850010392,3.1773200697736,2.15406875538873,1e-12,6.3668038338196,4.25777669382514,TRUE,1.76528239109322,9.28375634959391
"expression",1,"1000 1000 1000 1000 1000","1000",1024,FALSE,"sigmoid","sgd",0.0442438624979485,FALSE,TRUE,170,8.47470922606998,6.07176915724696,0.567605203766143,1e-10,2.64551743266168,1.91949285922456,FALSE,2.01987319694689,1.18340124130599
"expression",1,"1000 1000","1000 1000",32,FALSE,"tanh","rmsprop",0.0822193493949563,FALSE,FALSE,216,5.24469941054879,2.22090614563508,0.292327367888065,1e-12,2.80327194928591,9.61858892620774,TRUE,6.00832895179757,5.47110350083994
"expression",1,"1000","1000 1000 1000 1000",512,TRUE,"sigmoid","adam",0.0976078284130377,TRUE,FALSE,480,5.28905365568776,6.8517008521771,6.27279143836582,1e-14,5.98455669056777,9.33117879761034,FALSE,6.92768409349443,5.65417336437834
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",256,TRUE,"tanh","sgd",0.00333850455617443,TRUE,FALSE,423,1.35121269457995,7.15190655237189,6.44620738103986,1e-14,7.24180390058087,9.75649140239227,FALSE,7.49279042421099,8.02577474971227
"mirna",1,"1000","1000 1000 1000 1000",32,TRUE,"relu","rmsprop",0.0574613963842128,TRUE,TRUE,479,2.36369396018722,6.84725487829675,8.16936898207059,1e-14,3.11544576789361,1.19381765021477,TRUE,7.12576154855801,2.01534249988099
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",64,FALSE,"relu","sgd",0.0854537639424399,FALSE,FALSE,362,0.480520071686082,4.7245796404872,3.31522037629504,1e-12,7.08204289457566,5.68536718113814,FALSE,6.38355650046115,6.49269367011293
"expression",1,"1000 1000 1000","1000 1000 1000",1024,FALSE,"relu","adam",0.0940083519862247,FALSE,FALSE,116,7.75470208974446,6.12087677076928,2.98820888050715,1e-08,2.99019628014718,9.34646772171021,FALSE,2.68409564107466,6.72767754539375
"expression",1,"1000 1000 1000","1000",32,TRUE,"sigmoid","adam",0.080161059603172,TRUE,FALSE,153,3.15609288904971,0.249248196328767,8.9741346732399,1e-06,7.21716249952926,5.01874566728016,FALSE,7.45447119306146,4.64260137299191
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",256,TRUE,"sigmoid","sgd",0.0520127762028773,FALSE,FALSE,339,3.85866264639622,8.15184068104534,7.82943222872214,1e-14,2.55403773075607,3.50138603951898,FALSE,5.71339478681169,5.17467604838617
"mirna",1,"1000","1000 1000 1000 1000",256,FALSE,"sigmoid","adam",0.026301253207686,FALSE,TRUE,341,7.96559582571679,7.19395759634877,0.560040441057645,1e-14,5.2823169179486,1.9854219735146,FALSE,9.19037553759725,0.941232829925866
"expression",1,"1000 1000 1000 1000 1000","1000",1024,FALSE,"relu","sgd",0.0948199730884448,FALSE,FALSE,200,8.36006573090211,2.50483638218729,2.91577620747965,1e-10,4.76559799239332,1.30304226317559,TRUE,6.3593770468861,8.00170114190218
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",32,FALSE,"tanh","sgd",0.0218489363610968,FALSE,TRUE,158,4.04723778247418,9.65724654357673,6.02925498810713,1e-12,8.23353650982908,8.40034607878537,FALSE,1.21097513245153,4.90924442449668
"expression",1,"1000","1000 1000 1000 1000",1024,FALSE,"sigmoid","rmsprop",0.0355069974358575,TRUE,TRUE,424,4.75232460067749,7.42211160340364,6.18806338131544,1e-14,2.4593610997017,6.90082244861289,FALSE,2.45422729620495,2.13952187426991
"expression",1,"1000","1000 1000 1000 1000",256,TRUE,"relu","adam",0.0648706596537578,FALSE,FALSE,117,7.05128337451867,5.77763151800701,4.8785651097761,1e-08,4.95414718555994,1.91297153799213,TRUE,8.3142111740198,7.47026765354059
"expression",1,"1000 1000 1000 1000","1000",1024,FALSE,"sigmoid","rmsprop",0.00944182994338,FALSE,TRUE,241,0.936191078008126,8.91137822988247,5.01849281708826,1e-08,4.60769265462714,6.10556556626339,TRUE,0.486368013786521,0.838383634109428
"expression",1,"1000","1000 1000 1000",1024,TRUE,"relu","sgd",0.0536609551370068,FALSE,FALSE,266,1.89236166470736,5.75368931926177,6.25361598493997,1e-10,2.46435241796909,7.70512453447678,FALSE,6.70961881616129,8.18324806999218
"mirna",1,"1000 1000","1000 1000 1000",512,FALSE,"relu","rmsprop",0.043842867316446,FALSE,TRUE,312,7.51848475294633,4.07061253598638,9.23002391503891,1e-08,6.52001705479786,5.72870661045308,TRUE,9.35297332811212,7.20612231569779
"mirna",1,"1000 1000 1000 1000 1000","1000 1000",512,FALSE,"relu","sgd",0.0654730829648482,TRUE,TRUE,374,0.208913987217809,5.00689761417314,8.80278378100135,1e-06,5.18213051282757,1.36286716974457,FALSE,6.80433870955483,1.63395941997182
"mirna",1,"1000 1000","1000 1000 1000",256,TRUE,"sigmoid","rmsprop",0.05212312032997,TRUE,FALSE,297,9.64223278736077,1.72037332445594,7.10551525219344,1e-14,3.78991940771875,6.36545191189041,FALSE,4.06475123431012,7.94855432584926
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",512,FALSE,"sigmoid","sgd",0.0515115311443734,TRUE,TRUE,263,9.12946394897825,5.64368114999518,6.17692002474563,1e-06,3.66048110491156,3.12126134357415,FALSE,3.71038776970695,5.05143831319909
"expression",1,"1000 1000 1000","1000 1000 1000 1000",512,TRUE,"tanh","rmsprop",0.0542071975326006,FALSE,TRUE,134,3.91202139854192,9.59677885203846,0.665211607090896,1e-12,1.28000849398287,3.06061392807052,TRUE,4.25715400288557,3.81037360722613
"expression",1,"1000","1000 1000 1000 1000 1000",64,TRUE,"relu","adam",0.0428299644898187,FALSE,FALSE,208,1.06631343688076,6.30653365184625,6.01536263644113,1e-08,9.33001920427518,6.69970034634578,FALSE,8.70900193901593,7.53301687765119
"expression",1,"1000 1000","1000 1000",128,FALSE,"sigmoid","sgd",0.0252258499904848,TRUE,FALSE,380,6.75996420607421,3.76634143433513,9.80263636636781,1e-12,8.05870729305448,0.433400070770876,FALSE,3.92996667515213,4.07569303922378
"mirna",1,"1000 1000 1000 1000","1000",1024,FALSE,"relu","adam",0.0988866460348386,FALSE,FALSE,343,5.30698562024009,2.9753518031246,5.89510837866808,1e-08,6.22045695458098,0.390158384423703,TRUE,4.74567250476435,3.01164817205678
"mirna",1,"1000","1000 1000 1000",128,FALSE,"sigmoid","sgd",0.00949835666277015,FALSE,TRUE,236,2.17444844537207,6.7550409843836,5.43224110652343,1e-14,9.44736636931101,8.47774282192229,FALSE,6.90436762176753,2.94722210572176
"expression",1,"1000","1000",32,TRUE,"sigmoid","rmsprop",0.0363641910562961,FALSE,TRUE,236,6.12568355668294,9.20322884328263,1.2276186411595,1e-12,7.89910462072277,8.76422601692961,TRUE,8.32039182838473,9.96718209796638
"expression",1,"1000 1000 1000 1000 1000","1000 1000",32,TRUE,"sigmoid","rmsprop",0.0192372335117453,FALSE,FALSE,210,4.74668231156142,0.352775462258691,6.95656794097507,1e-08,5.05572583311984,4.59602014339529,FALSE,7.61009608909903,1.46428232577948
"expression",1,"1000","1000",128,FALSE,"tanh","rmsprop",0.0979649702217539,FALSE,TRUE,177,4.06871203935254,3.48442513390749,7.32389353524661,1e-12,3.98634586612489,9.18356419784715,FALSE,7.8892031354717,8.54407566186029
"expression",1,"1000 1000","1000 1000 1000",64,TRUE,"relu","rmsprop",0.0072660314603249,FALSE,FALSE,329,8.68280470938019,6.07660449102267,4.60427433230448,1e-06,8.44767347521691,7.12281603070791,FALSE,3.06342219032525,4.47581300358812
"mirna",1,"1000 1000 1000","1000",32,FALSE,"relu","rmsprop",0.0683661305223907,FALSE,FALSE,167,7.60978469196064,5.84984662620528,1.97364683500724,1e-14,4.44846770220809,5.31664545826963,TRUE,4.02297930301431,7.84959784419111
"mirna",1,"1000 1000 1000","1000",64,FALSE,"relu","rmsprop",0.058838281223599,FALSE,FALSE,493,4.31078013640853,3.83584476695136,3.42145504254848,1e-06,6.14303957097247,9.01639672820573,TRUE,3.82761642175776,8.92454176572765
"expression",1,"1000","1000 1000 1000 1000 1000",512,FALSE,"relu","rmsprop",0.0154228322479812,FALSE,FALSE,343,3.97134768528389,6.63184904329332,2.45025801906129,1e-12,9.67898854359052,6.81694428639486,FALSE,8.89476751328878,6.52590722008512
"expression",1,"1000","1000 1000 1000 1000 1000",128,TRUE,"tanh","sgd",0.0164055284182707,FALSE,FALSE,348,4.37599651841348,9.76697397581689,8.59844814285054,1e-08,3.0632626891947,3.98156788462074,TRUE,4.38749185495193,6.35044830187558
"mirna",1,"1000 1000","1000",512,FALSE,"relu","adam",0.00805345789060296,FALSE,TRUE,174,8.72181701267959,4.7439330852643,1.12183324177982,1e-14,5.55501065744499,8.45982396435342,TRUE,8.84861656327419,1.87801481969205
"expression",1,"1000 1000 1000 1000 1000","1000",1024,TRUE,"sigmoid","adam",0.067908706223039,TRUE,FALSE,492,7.67835594582372,7.61178021498943,4.15563641376677,1e-12,9.84131315186303,4.38885418208432,FALSE,3.57439648871757,0.69582479765016
"expression",1,"1000","1000 1000 1000 1000",128,TRUE,"tanh","sgd",0.0405404122823717,FALSE,FALSE,291,4.91693268524646,6.44055727828401,0.742964516171487,1e-06,4.49359191014121,3.02601041846909,TRUE,5.21190757774169,0.316223352039056
"expression",1,"1000 1000 1000 1000","1000 1000",1024,FALSE,"relu","adam",0.0484424434969681,FALSE,FALSE,345,3.58668768729804,8.18123870207907,0.544044515228598,1e-12,1.06794931752072,4.16487013520906,TRUE,6.77461061220492,1.96894991950105
"mirna",1,"1000 1000","1000 1000 1000 1000",64,TRUE,"tanh","rmsprop",0.040082989607317,TRUE,TRUE,288,3.21034898254133,9.68999557016115,1.44750539870351,1e-12,7.35293715323217,0.876227794669103,FALSE,0.753106831385297,2.89186935191384
"expression",1,"1000 1000 1000","1000 1000",512,TRUE,"sigmoid","sgd",0.07008346627502,FALSE,FALSE,170,7.53735899226824,8.31992010444837,9.89528615347808,1e-14,9.76638908079893,5.49124100849382,TRUE,8.60778806095371,6.48188714874616
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"sigmoid","adam",0.0592468904434781,TRUE,TRUE,496,7.38165788873843,6.74845347480532,8.06510720671853,1e-10,0.476665073724197,4.27896510754945,TRUE,9.75538433036606,6.69410973923174
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",128,TRUE,"relu","adam",0.00644698548076056,FALSE,TRUE,270,4.68428476111013,9.00454045077312,8.01581973859109,1e-14,9.16801817593504,2.26663742010831,TRUE,2.19377556552978,4.31918840432658
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",64,TRUE,"tanh","sgd",0.0990775697628716,TRUE,TRUE,246,2.37420965025361,5.06942426259935,3.72060709113721,1e-08,9.70954641539748,0.212381463259226,FALSE,7.76593859863144,5.04994807111973
"expression",1,"1000 1000 1000 1000","1000",512,FALSE,"tanh","rmsprop",0.0463455083818877,TRUE,TRUE,107,0.400049094707939,3.07555336963205,6.3927897102444,1e-08,5.52899663033146,1.67209350607125,FALSE,1.63265344326313,2.38542761493803
"expression",1,"1000","1000 1000 1000 1000",32,FALSE,"relu","sgd",0.0151200222202918,FALSE,FALSE,455,4.26379456394497,2.71004495701893,8.9656932703848,1e-14,9.62516679492652,4.48261468535638,TRUE,5.18164556055024,8.84706807769467
"mirna",1,"1000","1000 1000 1000 1000 1000",32,TRUE,"relu","sgd",0.00876361672054133,FALSE,FALSE,293,8.53089294588391,1.09425422467607,4.04015091277659,1e-06,8.70074438444614,5.12273802067735,FALSE,8.85672531996031,1.27513527187031
"expression",1,"1000 1000","1000 1000 1000 1000",512,TRUE,"tanh","sgd",0.0819499990469189,TRUE,TRUE,435,7.28275397540772,4.18881675105564,9.45556720628054,1e-06,4.28871803081146,2.51260127691086,TRUE,4.91885303043364,6.5480886225629
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",256,FALSE,"tanh","sgd",0.0277196843244539,TRUE,FALSE,219,0.336305667653616,3.31460901623074,2.80206709410646,1e-08,7.9191127237507,4.14046451266622,FALSE,9.98539418432309,3.28013857306605
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",512,TRUE,"tanh","rmsprop",0.0904235147803163,TRUE,TRUE,287,5.23911414937468,9.07573793697178,0.0116580976126716,1e-10,9.68578931271709,9.05147115740226,TRUE,1.05521990153164,3.73156417365559
"mirna",1,"1000 1000 1000","1000 1000 1000",32,FALSE,"relu","rmsprop",0.0412202225403535,FALSE,FALSE,354,2.47677320064788,3.77105589238639,1.36879303120077,1e-06,5.96171373337016,8.93875060872873,FALSE,8.86321373481456,5.50923265765712
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",1024,TRUE,"tanh","sgd",0.0438718367183919,TRUE,FALSE,227,4.55167936789673,2.34186118640744,8.379767439235,1e-08,5.59844194221999,4.51096840264392,FALSE,2.41372072558434,4.20842145396442
"mirna",1,"1000","1000",512,TRUE,"relu","rmsprop",0.0937768096939649,TRUE,TRUE,351,3.6417286739312,2.88947851702484,9.892979626999,1e-06,3.20053327425908,4.70858434724272,FALSE,0.870628082242159,2.34085193852522
